MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
44706,2007/03/29,2007/03/29,男,4,长春,吉林,CN,42,2014/03/31,22,17848,0,0,7071,12101,27314,19575.81,2013/12/24,2.75,2231,53,99,27.57142857,132,0,0,0,0.716695101,8,14,6875,10973,0,0,0,0,17848,10973,0.636363636,0.363636364,0.38517564,0.614768334,0
61141,2012/12/08,2013/06/15,男,4,北京,北京,CN,33,2014/03/31,14,19156,0,0,0,17381,23833,19574.87,2014/03/09,2.333333333,3192.666667,189,23,20.61538462,51,0,0,0,0.821334704,0,14,0,19156,0,0,0,0,19156,19156,1,0,0,0.9999478,0
4535,2010/10/29,2010/10/29,男,4,长春,吉林,CN,42,2014/03/31,20,18486,0,0,6012,9598,28641,19574.49,2013/09/29,2.5,2310.75,77,185,24.68421053,167,0,0,0,0.683442966,11,9,8115,10371,0,0,0,0,18486,10371,0.45,0.55,0.438957105,0.560988803,0
12411,2008/08/30,2008/08/30,女,4,海口,海南,CN,50,2014/03/31,28,15823,0,0,3870,10866,31244,19572.28,2014/03/29,3.5,1977.875,104,3,23.11111111,98,0,0,0,0.626433235,10,18,4749,11074,0,0,0,0,15823,11074,0.642857143,0.357142857,0.300113751,0.699823054,0
28063,2007/02/21,2007/07/11,男,4,广州,广东,CN,54,2014/03/31,12,18609,0,0,16670,2101,13922,19572.23,2013/06/24,1.5,2326.125,11,282,39.81818182,200,0,0,0,1.405849016,11,1,16637,1972,0,0,0,0,18609,1972,0.083333333,0.916666667,0.89398173,0.105964535,0
31656,2011/03/19,2011/03/19,男,4,长春,吉林,CN,42,2014/03/31,13,18534,0,0,4616,3561,23349,19571.26,2013/09/24,1.625,2316.75,72,190,39.08333333,313,0,0,0,0.838205491,11,2,13703,4831,0,0,0,0,18534,4831,0.153846154,0.846153846,0.739304019,0.260642029,0
3671,2008/09/10,2009/11/10,男,4,REDONDO BEACH,,US,47,2014/03/31,2,23264,0,0,7020,0,24464,19571.2,2012/08/29,0.25,2908,138,581,12,12,0,0,0,0.8,2,0,23264,0,0,0,0,0,23264,0,0,1,0.999957017,0,0
4746,2010/06/01,2010/07/10,女,4,WALNUT,CA,US,47,2014/03/31,2,16284,0,0,3200,3800,24464,19571.2,2013/07/18,0.25,2035.5,295,258,178,178,0,0,0,0.8,1,1,4652,11632,0,0,0,0,16284,11632,0.5,0.5,0.285661652,0.714276942,0
6780,2012/07/29,2012/07/29,男,4,温州,浙江,CN,50,2014/03/31,2,16284,0,0,7100,0,24464,19571.2,2012/08/05,0.285714286,2326.285714,0,605,7,7,0,0,0,0.8,2,0,16284,0,0,0,0,0,16284,0,0,1,0.999938594,0,0
15892,2012/08/01,2012/08/01,女,4,广州,广东,CN,63,2014/03/31,4,23264,0,0,7020,0,27244,19571.2,2013/08/05,0.571428571,3323.428571,0,240,123,328,0,0,1,0.718367347,2,2,23264,0,0,0,0,0,23264,0,0.5,0.5,0.999957017,0,1
55301,2007/06/21,2012/07/01,女,4,广州,广东,CN,76,2014/03/31,2,23264,0,0,7020,0,24464,19571.2,2012/07/30,0.25,2908,91,611,29,29,0,0,0,0.8,2,0,23264,0,0,0,0,0,23264,0,0,1,0.999957017,0,0
60052,2012/04/12,2012/04/19,女,4,广州,广东,CN,57,2014/03/31,2,16284,0,0,7100,0,24464,19571.2,2012/12/19,0.25,2035.5,7,469,244,244,0,0,0,0.8,2,0,16284,0,0,0,0,0,16284,0,0,1,0.999938594,0,0
59101,2011/06/25,2011/06/25,男,4,上海,上海,CN,43,2014/03/31,16,17140,0,0,3350,12548,32770,19570.45,2013/08/28,2,2142.5,52,217,30.8,118,6402,5853,0,0.597206286,8,8,2221,14919,0,12255,12255,5853,29395,20772,0.5,0.5,0.12957237,0.87036929,26
62632,2006/09/25,2007/01/15,男,4,乐清,浙江,CN,58,2014/03/31,15,14730,0,0,7293,8829,31690,19570.15,2014/03/24,1.875,1841.25,107,8,44,157,0,0,1,0.6175497,7,8,6331,8399,0,0,0,0,14730,8399,0.533333333,0.466666667,0.429773946,0.57015817,1
33778,2012/09/11,2012/09/11,男,4,乌鲁木齐,新疆,CN,31,2014/03/31,8,17486,0,0,7616,7087,25284,19569.9,2013/12/29,1.142857143,2498,0,94,67.71428571,334,0,0,1,0.774003322,4,4,9673,7813,0,0,0,0,17486,7813,0.5,0.5,0.553153771,0.446789043,1
39531,2010/04/04,2010/04/14,男,4,大连,辽宁,CN,37,2014/03/31,21,17459,0,0,12787,3633,23275,19569.55,2013/10/21,2.625,2182.375,12,163,27.8,178,0,0,2,0.840796992,18,3,13701,3758,0,0,0,0,17459,3758,0.142857143,0.857142857,0.784707904,0.215234822,2
55296,2006/04/05,2006/06/19,女,4,乌鲁木齐,新疆,CN,42,2014/03/31,11,17226,0,0,2565,12334,28863,19567.57,2013/09/11,1.375,2153.25,150,203,37.8,227,0,0,0,0.677946506,2,9,3404,13822,0,0,0,0,17226,13822,0.818181818,0.181818182,0.197596796,0.802345156,0
18715,2006/02/04,2006/02/15,男,4,北京,北京,CN,56,2014/03/31,12,18258,0,0,8793,4931,42325,19566.16,2014/03/26,1.5,2282.25,2,6,65.72727273,217,0,0,0,0.462283757,8,4,11733,6525,0,0,0,0,18258,6525,0.333333333,0.666666667,0.642587217,0.357358015,0
29963,2007/12/25,2007/12/25,女,5,上海,上海,CN,35,2014/03/31,20,19875,0,0,5132,12331,23761,19563.1,2014/03/31,2.5,2484.375,56,1,35.47368421,159,0,0,1,0.823328143,6,14,5941,13934,0,0,0,0,19875,13934,0.7,0.3,0.2989032,0.701046488,1
39065,2008/04/10,2008/04/10,男,4,濮阳,河南,CN,40,2014/03/31,13,19802,0,0,7516,6828,27452,19562.63,2013/10/27,1.625,2475.25,103,157,39.25,174,0,0,0,0.712612196,6,7,12602,7200,0,0,0,0,19802,7200,0.538461538,0.461538462,0.636368227,0.363581276,0
35232,2011/03/16,2011/03/16,女,4,哈尔滨市,黑龙江,CN,30,2014/03/31,22,19135,0,0,8452,9503,26148,19559.85,2013/11/30,2.75,2391.875,11,123,28.42857143,88,0,0,0,0.748043827,9,13,8561,10574,0,0,0,0,19135,10574,0.590909091,0.409090909,0.447376672,0.55257107,0
40052,2009/11/06,2011/07/11,男,4,深圳,广东,CN,36,2014/03/31,27,15511,0,0,5565,10460,29696,19559.45,2014/03/20,3.375,1938.875,8,12,27.34615385,102,0,0,2,0.658656048,14,13,7077,8434,0,0,0,0,15511,8434,0.481481481,0.518518519,0.456227437,0.543708097,2
48265,2010/08/29,2010/08/29,男,4,SUZUKA-SHI,MIE-KEN,JP,55,2014/03/31,8,19428,0,0,10646,47632,17352,19558.2,2013/09/28,1,2428.5,331,186,30.57142857,66,0,6476,3,1.127143845,3,5,3238,16190,0,6476,6476,6476,25904,22666,0.625,0.375,0.166658088,0.833290442,5
42183,2012/03/03,2012/03/03,女,5,广州,广东,CN,30,2014/03/31,24,17657,0,0,7424,10305,28825,19558.19,2014/03/25,3,2207.125,29,7,30.2173913,110,1900,7367,0,0.678514831,12,12,8660,8997,0,9267,9267,7367,26924,16364,0.5,0.5,0.490429267,0.509514101,16
2190,2005/06/06,2005/07/11,男,4,深圳,广东,CN,49,2014/03/31,23,16631,0,0,6112,16336,27487,19556.39,2014/02/28,2.875,2078.875,71,33,28.5,109,0,0,0,0.71147779,5,18,5480,11151,0,0,0,0,16631,11151,0.782608696,0.217391304,0.329485329,0.670454545,0
23451,2011/06/15,2011/06/15,男,4,.,北京,CN,53,2014/03/31,9,17787,0,0,14775,1815,13187,19555.5,2013/05/29,1.125,2223.375,57,308,45.75,202,0,0,0,1.482937742,8,1,15743,2044,0,0,0,0,17787,2044,0.111111111,0.888888889,0.885034855,0.114908927,0
35588,2007/10/22,2007/10/22,男,4,大连,辽宁,CN,50,2014/03/31,26,12161,0,0,8121,8568,30493,19554.36,2014/03/17,3.25,1520.125,4,15,28.48,201,0,0,0,0.641273735,9,17,5269,6892,0,0,0,0,12161,6892,0.653846154,0.346153846,0.433234665,0.566683111,0
2279,2005/08/14,2005/09/14,男,4,从化,广东,CN,44,2014/03/31,20,15772,0,0,11902,2646,30136,19552.55,2014/01/03,2.5,1971.5,9,89,33.31578947,261,0,0,1,0.648810393,17,3,12772,3000,0,0,0,0,15772,3000,0.15,0.85,0.80973816,0.19019844,1
45850,2006/08/15,2007/09/29,男,4,广州,广东,CN,40,2014/03/31,26,13292,0,0,10234,9016,30465,19550.24,2014/03/15,3.25,1661.5,25,17,27.56,240,21584,6780,3,0.641727884,10,16,8323,4969,0,28364,28364,6780,41656,11749,0.615384615,0.384615385,0.62611901,0.373805762,55
46805,2012/05/22,2012/06/21,男,5,广州,广东,CN,49,2014/03/31,8,20661,0,0,4477,7637,24909,19550.21,2014/03/03,1,2582.625,30,29,88.71428571,374,0,0,0,0.78486531,5,3,3687,16974,0,0,0,0,20661,16974,0.375,0.625,0.17844352,0.821508082,0
62679,2007/09/26,2007/09/26,男,5,长春,吉林,CN,57,2014/03/31,22,17482,0,0,14448,2534,22045,19550.17,2013/10/22,2.75,2185.25,1,162,27.04761905,194,0,0,0,0.88683012,19,3,14998,2484,0,0,0,0,17482,2484,0.136363636,0.863636364,0.857861923,0.142080879,0
20506,2008/05/04,2008/05/04,男,4,武汉,湖北,CN,47,2014/03/31,27,15517,0,0,12898,8074,28105,19547,2014/02/11,3.375,1939.625,45,50,24.46153846,118,0,0,0,0.695499022,16,11,11550,3967,0,0,0,0,15517,3967,0.407407407,0.592592593,0.744296945,0.255638613,0
1304,2009/02/22,2009/02/22,男,4,北京,北京,CN,33,2014/03/31,11,18706,0,0,10484,6855,17869,19545.08,2013/09/17,1.375,2338.25,9,197,52.5,157,0,0,0,1.093798198,6,5,11273,7433,0,0,0,0,18706,7433,0.454545455,0.545454545,0.602608649,0.397337895,0
46159,2007/03/12,2011/03/19,男,4,淄博,山东,CN,54,2014/03/31,19,14927,0,0,14311,4408,31598,19544.98,2013/09/10,2.375,1865.875,15,204,28.44444444,92,0,0,2,0.618551174,14,5,11729,3198,0,0,0,0,14927,3198,0.263157895,0.736842105,0.785704716,0.214228296,2
59767,2012/05/25,2012/05/25,女,4,潮州,广东,CN,31,2014/03/31,14,13254,0,0,12470,1320,24790,19542.5,2013/04/18,1.75,1656.75,0,349,25.23076923,103,0,0,0,0.788321904,12,2,12254,1000,0,0,0,0,13254,1000,0.142857143,0.857142857,0.924481328,0.075443229,0
47565,2007/05/12,2007/10/07,男,5,北京,北京,CN,37,2014/03/31,19,20789,0,0,3513,15164,24509,19541.99,2014/03/20,2.375,2598.625,98,12,34.5,124,0,0,0,0.797339345,4,15,3272,17517,0,0,0,0,20789,17517,0.789473684,0.210526316,0.157383357,0.842568543,0
3845,2011/03/27,2011/03/28,男,4,济南市,山东省,CN,38,2014/03/31,29,16133,0,0,14376,4071,27806,19541.4,2013/11/05,3.625,2016.625,24,148,19.96428571,88,0,0,2,0.702776379,23,6,11848,4285,0,0,0,0,16133,4285,0.206896552,0.793103448,0.73434982,0.265588199,2
25866,2009/12/20,2009/12/21,女,4,长沙市,湖南省,CN,45,2014/03/31,21,18524,0,0,0,17631,24588,19541.12,2014/03/28,2.625,2315.5,421,4,15.3,56,0,0,0,0.794742151,0,21,0,18524,0,0,0,0,18524,18524,1,0,0,0.999946019,0
35224,2011/03/10,2011/05/16,女,4,哈市,黑龙江,CN,50,2014/03/31,16,13686,0,0,5604,9771,29628,19540.91,2013/11/05,2,1710.75,139,148,29.6,180,0,0,0,0.659541987,5,11,6733,6953,0,0,0,0,13686,6953,0.6875,0.3125,0.491926646,0.508000292,0
1998,2004/11/03,2004/11/24,男,4,上海,上海,CN,39,2014/03/31,22,17232,0,0,10336,7661,22940,19540.26,2013/12/25,2.75,2154,39,98,28.28571429,123,0,0,0,0.851798605,14,8,10176,7056,0,0,0,0,17232,7056,0.363636364,0.636363636,0.590494981,0.409446991,0
2297,2005/08/14,2005/11/25,男,4,上海,上海,CN,62,2014/03/31,7,18212,0,0,11450,1200,13145,19540.1,2013/04/24,0.875,2276.5,41,343,57.83333333,129,888,0,0,1.486504374,6,1,16990,1222,0,888,888,0,19100,1222,0.142857143,0.857142857,0.932850162,0.067094932,1
12792,2010/10/24,2010/10/24,男,4,广州,广东,CN,30,2014/03/31,13,17223,0,0,750,15486,25437,19538.72,2014/03/07,1.625,2152.875,266,25,36.66666667,229,0,0,1,0.768122027,1,12,512,16711,0,0,0,0,17223,16711,0.923076923,0.076923077,0.029725964,0.970215978,1
18647,2013/03/22,2013/04/24,女,4,大连市,辽宁,CN,39,2014/03/31,21,14913,0,0,0,15910,29238,19538.57,2014/03/13,4.2,2982.6,33,19,16.2,86,0,6277,0,0.668259457,0,21,0,14913,0,6277,6277,6277,21190,21190,1,0,0,0.999932949,12
17047,2012/07/30,2012/10/30,女,4,沈阳,辽宁省,CN,52,2014/03/31,14,15338,0,0,6821,10024,22774,19536.16,2014/01/31,2,2191.142857,92,61,35.23076923,99,0,0,1,0.857827347,6,8,6194,9144,0,0,0,0,15338,9144,0.571428571,0.428571429,0.403807289,0.596127518,1
14587,2011/05/09,2012/06/05,男,6,.,北京,CN,55,2014/03/31,10,18683,0,2905,7230,11885,20018,19535.81,2014/02/25,1.25,2335.375,65,36,70,264,0,0,0,0.975912179,4,6,8787,9896,2905,0,2905,2905,21588,12801,0.6,0.4,0.47029544,0.529651038,4
8096,2010/03/04,2010/03/04,男,4,哈市,黑龙江,CN,51,2014/03/31,21,15379,0,0,15914,2763,29444,19532.41,2013/12/23,2.625,1922.375,2,100,31.45,223,0,0,0,0.663374881,18,3,13350,2029,0,0,0,0,15379,2029,0.142857143,0.857142857,0.868010403,0.131924577,0
20221,2005/03/20,2005/03/29,女,4,广州,广东,CN,41,2014/03/31,22,14324,0,0,11836,6833,30824,19531.62,2014/03/20,2.75,1790.5,116,12,28.71428571,175,1000,19210,0,0.633649753,13,9,8602,5722,0,20210,20210,19210,34534,24932,0.409090909,0.590909091,0.600488656,0.399441536,11
28561,2011/06/25,2011/08/12,女,4,广州,广东,CN,36,2014/03/31,19,14689,0,0,18351,0,29130,19531.1,2012/11/24,2.375,1836.125,2,494,13.05555556,67,0,0,0,0.670480604,19,0,14689,0,0,0,0,0,14689,0,0,1,0.999931926,0,0
40973,2011/03/02,2011/03/02,男,4,广州,广东,CN,30,2014/03/31,25,14177,0,0,10683,7976,35911,19530.98,2014/01/17,3.125,1772.125,2,75,27.25,74,0,102,2,0.543871794,14,11,8596,5581,0,102,102,102,14279,5683,0.44,0.56,0.606291437,0.393638031,3
42702,2012/06/24,2012/07/18,男,4,北京,北京,CN,37,2014/03/31,20,17231,0,0,15100,3320,26064,19529.38,2013/07/26,2.5,2153.875,24,250,19.63157895,54,0,0,0,0.749285605,16,4,15784,1447,0,0,0,0,17231,1447,0.2,0.8,0.915970288,0.083971681,0
15604,2012/07/27,2012/07/27,男,4,MELBOURNE,VIC,AU,26,2014/03/31,6,19639,0,0,3505,8896,26939,19527.46,2014/01/09,0.857142857,2805.571429,0,83,106.2,501,0,0,0,0.724876944,2,4,3531,16108,0,0,0,0,19639,16108,0.666666667,0.333333333,0.179786151,0.820162933,0
51043,2011/12/27,2011/12/27,男,4,深圳,广东,CN,38,2014/03/31,20,13457,0,0,4402,14159,34282,19527.38,2014/03/26,2.5,1682.125,69,6,34.52631579,184,0,0,1,0.569610291,5,15,2240,11217,0,0,0,0,13457,11217,0.75,0.25,0.166443751,0.833481944,1
54288,2011/03/24,2012/03/11,男,4,广州,广东,CN,30,2014/03/31,19,19104,0,0,4252,14484,23849,19525.83,2014/01/29,2.375,2388,9,63,36.61111111,200,4093,2413,2,0.81872741,5,14,3596,15508,0,6506,6506,2413,25610,17921,0.736842105,0.263157895,0.188222978,0.811724679,28
18569,2012/10/02,2012/10/17,男,4,大连,辽宁,CN,40,2014/03/31,26,14784,0,0,2142,2432,29401,19525.31,2014/03/09,4.333333333,2464,15,23,20.36,220,3884,296,0,0.664103602,21,5,12964,1820,0,4180,4180,296,18964,2116,0.192307692,0.807692308,0.87683463,0.123097734,12
38076,2005/02/28,2006/07/28,男,4,东莞,广东,CN,41,2014/03/31,30,13156,0,0,11198,8440,40361,19524.49,2014/03/10,3.75,1644.5,3,22,24.34482759,107,0,0,4,0.483746438,19,11,7642,5514,0,0,0,0,13156,5514,0.366666667,0.633333333,0.580831497,0.419092498,4
48266,2008/12/27,2008/12/27,男,4,武汉,湖北,CN,35,2014/03/31,27,16591,0,0,12587,7527,26119,19524.32,2014/01/18,3.375,2073.875,2,74,25.19230769,114,332,0,1,0.74751407,15,12,10345,6246,0,332,332,0,16923,6246,0.444444444,0.555555556,0.62349325,0.37644648,6
61185,2012/10/22,2012/10/22,女,4,番禺,广东,CN,32,2014/03/31,6,12426,0,0,7613,2142,30598,19524.22,2013/07/12,1,2071,0,264,52.6,198,0,0,0,0.63808811,4,2,9755,2671,0,0,0,0,12426,2671,0.333333333,0.666666667,0.784984308,0.214935222,0
17815,2008/05/25,2008/05/25,男,5,沈阳,辽宁,CN,60,2014/03/31,14,17814,0,0,16380,2961,13132,19522.77,2014/02/27,1.75,2226.75,42,34,50.38461538,284,888,0,0,1.48665626,11,3,15069,2745,0,888,888,0,18702,2745,0.214285714,0.785714286,0.84586023,0.154083637,1
3913,2009/03/30,2010/06/08,男,4,北京,,CN,36,2014/03/31,19,19426,0,0,6333,14472,21567,19522.52,2014/03/12,2.375,2428.25,58,20,36.27777778,135,0,0,0,0.90520332,7,12,5796,13630,0,0,0,0,19426,13630,0.631578947,0.368421053,0.29834766,0.701600865,0
28430,2010/05/12,2010/06/05,男,4,广州,广东,CN,40,2014/03/31,20,17255,0,0,5712,10812,26481,19522.01,2013/11/16,2.5,2156.875,20,137,30.21052632,187,0,0,0,0.737208187,7,13,6464,10791,0,0,0,0,17255,10791,0.65,0.35,0.374594344,0.625347705,0
31826,2010/12/07,2010/12/07,男,4,北京,北京,CN,31,2014/03/31,13,16291,0,0,9280,7650,26013,19521.9,2013/10/17,1.625,2036.375,252,167,26,116,0,0,0,0.750467074,7,6,7896,8395,0,0,0,0,16291,8395,0.461538462,0.538461538,0.484655045,0.515283575,0
24198,2013/01/14,2013/01/14,男,4,深圳,广东,CN,46,2014/03/31,26,14677,0,0,4863,13824,28331,19519.77,2014/03/16,5.2,2935.4,0,16,17.08,92,0,0,0,0.688989799,7,19,3797,10880,0,0,0,0,14677,10880,0.730769231,0.269230769,0.25868647,0.741245401,0
796,2006/08/09,2006/11/13,男,4,上海,上海,CN,38,2014/03/31,27,17847,0,0,10549,9857,24938,19517.17,2014/03/20,3.375,2230.875,1,12,27.61538462,135,1500,0,1,0.782627717,13,14,9996,7851,0,1500,1500,0,19347,7851,0.518518519,0.481481481,0.560062752,0.439881219,4
8606,2007/01/18,2007/01/18,女,4,深圳,广东,CN,44,2014/03/31,10,14592,0,0,8217,8265,27254,19512.99,2014/02/11,1.25,1824,214,50,51.88888889,235,6236,5869,0,0.715967931,4,6,7254,7338,0,12105,12105,5869,26697,13207,0.6,0.4,0.497087645,0.502843829,19
12744,2009/03/07,2009/03/07,女,4,,,UK,37,2014/03/31,6,10004,0,0,7986,0,27602,19512.5,2012/12/01,0.75,1250.5,85,487,31.8,138,0,0,0,0.706923411,6,0,10004,0,0,0,0,0,10004,0,0,1,0.99990005,0,0
13466,2010/02/19,2010/04/29,女,4,广州,广东,CN,36,2014/03/31,20,15380,0,0,12678,5162,29424,19512.32,2014/03/09,2.5,1922.5,16,23,36.42105263,101,2894,0,1,0.663143013,12,8,12570,2810,0,2894,2894,0,18274,2810,0.4,0.6,0.817242052,0.182692933,6
24287,2012/01/18,2012/01/18,女,4,广州,广东,CN,33,2014/03/31,19,18267,0,0,8850,10162,20402,19511.58,2013/11/25,2.375,2283.375,60,128,30.16666667,114,0,0,1,0.95635624,7,12,9022,9245,0,0,0,0,18267,9245,0.631578947,0.368421053,0.493869061,0.506076199,1
26635,2006/08/13,2006/08/13,男,4,沈阳,辽宁,CN,41,2014/03/31,23,17927,0,0,7470,12242,21330,19510.56,2014/03/14,2.875,2240.875,99,18,27.90909091,173,6000,1000,1,0.914700422,7,16,6788,11139,0,7000,7000,1000,24927,12139,0.695652174,0.304347826,0.378625614,0.621318608,8
49104,2009/02/17,2010/04/19,男,5,沈阳,辽宁,CN,46,2014/03/31,21,17848,0,0,6033,15143,24667,19508.55,2014/03/27,2.625,2231,10,5,35.8,183,0,0,0,0.790876475,8,13,4211,13637,0,0,0,0,17848,13637,0.619047619,0.380952381,0.235923581,0.764020393,0
31542,2013/01/09,2013/01/09,男,4,Okayama-shi,Okayama-ken,JP,50,2014/03/31,10,12950,0,0,7424,11022,26430,19505.34,2013/11/23,2,2590,0,130,35.33333333,111,0,4980,0,0.738,4,6,3984,8966,0,4980,4980,4980,17930,13946,0.6,0.4,0.307621033,0.692301753,4
37113,2007/03/18,2007/06/03,女,4,武汉,湖北,CN,37,2014/03/31,31,17058,0,0,9556,7607,27376,19504.53,2014/02/04,3.875,2132.25,88,57,19.53333333,62,0,0,0,0.71246822,16,15,8186,8872,0,0,0,0,17058,8872,0.483870968,0.516129032,0.479864001,0.520077379,0
24784,2012/05/30,2012/05/30,男,4,北京,北京,CN,39,2014/03/31,15,18823,0,0,13972,4156,20442,19503.81,2014/02/13,1.875,2352.875,0,48,44.57142857,107,0,0,0,0.954104784,10,5,14533,4290,0,0,0,0,18823,4290,0.333333333,0.666666667,0.772046324,0.227900552,0
9958,2006/12/20,2007/06/05,男,4,长沙,湖南,CN,69,2014/03/31,18,19281,0,0,7446,9804,25614,19503.11,2014/02/28,2.25,2410.125,28,33,39.41176471,115,0,0,0,0.761423831,8,10,8483,10798,0,0,0,0,19281,10798,0.555555556,0.444444444,0.439943989,0.560004149,0
15940,2012/09/05,2012/09/29,男,4,长春市,吉林省,CN,41,2014/03/31,15,16172,0,0,8794,7467,23617,19499.47,2013/08/02,2.142857143,2310.285714,24,243,21.92857143,111,0,0,2,0.825653978,9,6,7082,9090,0,0,0,0,16172,9090,0.4,0.6,0.437890311,0.562047858,2
56893,2007/10/25,2010/05/11,男,4,上海,上海,CN,59,2014/03/31,25,15223,0,0,4477,11034,29115,19498.9,2014/02/14,3.125,1902.875,85,47,24.95833333,263,0,0,0,0.669720076,9,16,5009,10214,0,0,0,0,15223,10214,0.64,0.36,0.329019968,0.670914346,0
31913,2011/01/05,2011/01/13,男,4,广州,广东,CN,31,2014/03/31,20,18274,0,0,2412,16307,26616,19498.59,2014/03/31,2.5,2284.25,6,1,38.10526316,278,0,100,2,0.732589044,3,17,2136,16138,0,100,100,100,18374,16238,0.85,0.15,0.116880985,0.883064295,3
62306,2010/06/03,2010/06/03,男,4,青岛,山东,CN,35,2014/03/31,10,15370,0,0,6867,8282,31513,19494.85,2014/03/13,1.25,1921.25,225,19,54.11111111,129,0,0,0,0.61862882,5,5,6998,8372,0,0,0,0,15370,8372,0.5,0.5,0.455272917,0.544662026,0
49673,2010/05/27,2010/05/27,男,4,深圳,广东,CN,39,2014/03/31,20,15777,0,0,640,17117,30892,19492.63,2014/03/01,2.5,1972.125,209,31,25.84210526,86,0,0,0,0.630992814,2,18,0,15777,0,0,0,0,15777,15777,0.9,0.1,0,0.999936621,0
53315,2010/04/10,2010/04/16,男,4,上海,,CN,30,2014/03/31,9,16674,0,0,9558,4396,29041,19491.83,2013/11/08,1.125,2084.25,27,145,69.875,145,0,0,0,0.671183155,7,2,11566,5108,0,0,0,0,16674,5108,0.222222222,0.777777778,0.693613193,0.306326837,0
19446,2008/04/26,2008/04/26,男,4,北京,北京,CN,38,2014/03/31,14,18547,0,0,15224,2917,20516,19489.52,2013/10/18,1.75,2318.375,51,166,39.53846154,162,21021,432,0,0.949966855,11,3,15351,3196,0,21453,21453,432,40000,3628,0.214285714,0.785714286,0.827636403,0.172309683,16
8554,2006/09/21,2006/09/21,男,4,沈阳,辽宁,CN,47,2014/03/31,26,17314,0,0,13428,6408,22002,19488.12,2014/01/20,3.25,2164.25,40,72,24.76,99,0,0,0,0.885743114,17,9,10799,6515,0,0,0,0,17314,6515,0.346153846,0.653846154,0.623678891,0.376263355,0
3187,2008/05/10,2008/05/10,男,4,郑州,河南,CN,55,2014/03/31,30,19496,0,0,13963,5319,22249,19487.84,2014/02/18,3.75,2437,4,43,23.5862069,103,0,0,0,0.875897344,22,8,13905,5591,0,0,0,0,19496,5591,0.266666667,0.733333333,0.713186644,0.286762066,0
53722,2007/04/01,2007/04/01,男,4,沈阳,辽宁,CN,53,2014/03/31,29,19545,0,0,8285,8541,24842,19487.39,2014/03/27,3.625,2443.125,21,5,25.17857143,99,511,0,1,0.784453345,15,14,8673,10872,0,511,511,0,20056,10872,0.482758621,0.517241379,0.443722501,0.556226338,2
40081,2009/03/24,2009/03/24,男,4,广州,广东,CN,50,2014/03/31,20,14373,0,0,9244,8773,30640,19484.1,2014/01/13,2.5,1796.625,5,79,34.05263158,160,0,0,0,0.635904047,10,10,6810,7563,0,0,0,0,14373,7563,0.5,0.5,0.473772088,0.526158341,0
14071,2011/04/23,2011/04/25,男,4,西宁市,青海,CN,42,2014/03/31,13,15770,0,0,7410,8735,22694,19484,2013/10/21,1.625,1971.25,27,163,45.08333333,116,0,0,1,0.858552921,6,7,7623,8147,0,0,0,0,15770,8147,0.538461538,0.461538462,0.483355526,0.516581067,1
6118,2012/02/08,2012/02/08,女,4,广州,广东,CN,41,2014/03/31,22,16444,0,0,7059,10990,27586,19483.39,2014/03/26,2.75,2055.5,131,6,28.28571429,96,0,0,0,0.706278185,9,13,6274,10170,0,0,0,0,16444,10170,0.590909091,0.409090909,0.381514138,0.618425053,0
5703,2012/06/02,2012/06/02,男,4,上海,上海,CN,26,2014/03/31,22,20111,0,0,7277,11299,24322,19483.36,2014/02/21,2.75,2513.875,0,40,29.95238095,248,0,3000,0,0.801059123,9,13,8265,11846,0,3000,3000,3000,23111,14846,0.590909091,0.409090909,0.410948687,0.589001591,1
28521,2011/03/28,2011/05/28,男,4,广州,广东,CN,38,2014/03/31,34,16299,0,0,15118,6403,29195,19483.26,2014/03/25,4.25,2037.375,16,7,21.45454545,167,8081,7999,1,0.667349204,23,11,11949,4350,0,16080,16080,7999,32379,12349,0.323529412,0.676470588,0.733067485,0.266871166,34
52608,2007/07/27,2007/07/27,男,4,沈阳市,辽宁省,CN,47,2014/03/31,32,18327,0,0,8874,8685,43399,19482.58,2014/02/21,4,2290.875,23,40,21.5483871,104,0,0,0,0.448917717,16,16,8843,9484,0,0,0,0,18327,9484,0.5,0.5,0.482485814,0.517459625,0
